Timestamp,Conductance,SCL_local,Threshold,SCR_Peak,Trigger,SCR_Latency_s,SCL_Baseline,SCL_Global,latitude,longitude,runId,study,name,birthYear,gender
2025-11-06 15:06:54,5.218503911883704,5.250081917360169,5.325081917360169,0,0,,5.145040837865426,5.232246883341075,48.750437,9.2897051,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:06:55,5.219181950453728,5.2404457927414665,5.315445792741467,0,0,,5.14781566349483,5.236145268035395,48.7504607,9.2896738,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:06:56,5.210407333665174,5.23107290662642,5.3060729066264205,0,0,,5.150550040775456,5.23925255441843,48.750488,9.2896461,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:06:57,5.194293946471646,5.222457828324931,5.297457828324931,0,0,,5.15323984872674,5.241569931438085,48.750518,9.2896243,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:06:58,5.167212288292428,5.212973265268939,5.287973265268939,0,0,,5.155881346059554,5.243104613265585,48.7505503,9.2896016,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:06:59,5.144238746155123,5.203172263276793,5.278172263276793,0,0,,5.158471177754751,5.243869519704505,48.7505787,9.289581,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:00,5.1377375528072395,5.1943138887825295,5.26931388878253,0,0,,5.161006379004896,5.2438829746620454,48.7506122,9.2895609,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:01,5.138694783729628,5.185981991295581,5.260981991295581,0,0,,5.163484376568315,5.243168433243402,48.7506457,9.289536,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:02,5.164938864851757,5.180781036617274,5.255781036617274,0,1,,5.165902987588117,5.241754243517999,48.7506786,9.2895093,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:03,5.208094025602736,5.180330340391317,5.255330340391317,0,0,,5.168260415928318,5.239673443529383,48.7507139,9.289483,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:04,5.254479840716774,5.1839279332746235,5.258927933274624,0,0,,5.170555246076524,5.236963588283579,48.7507505,9.2894592,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:05,5.28335630687547,5.190345368916797,5.2653453689167975,0,0,,5.1727864346613055,5.233666596124441,48.7507876,9.2894373,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:06,5.288102576865643,5.198114893236844,5.273114893236844,1,0,4.0,5.174953299635543,5.229828600002653,48.7508224,9.2894125,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:07,5.277214075123482,5.206406906102028,5.281406906102029,0,0,,5.177055507187193,5.225499787304918,48.7508574,9.2893898,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:08,5.270314035557938,5.216717080828579,5.29171708082858,0,0,,5.179093056456122,5.220734212214868,48.7508969,9.2893698,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:09,5.269994958583808,5.229292702071448,5.304292702071448,0,0,,5.181066262158019,5.215589566545565,48.7509328,9.2893506,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:10,5.25743130272747,5.241262077063471,5.316262077063471,0,0,,5.182975735240836,5.210126897877577,48.7509694,9.2893276,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:11,5.247938762747125,5.25218647496522,5.32718647496522,0,0,,5.1848223617234295,5.204410267053616,48.7510057,9.2893055,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:12,5.238326568901482,5.259525245370193,5.334525245370193,0,0,,5.18660727988865,5.19850634031431,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:13,5.236412107056706,5.26235705351559,5.33735705351559,0,0,,5.188331856023623,5.192483914496704,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:14,5.221933989355593,5.259102468379472,5.334102468379472,0,0,,5.1899976589181165,5.186413376701523,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:15,5.201911909228983,5.250958028614823,5.325958028614823,0,0,,5.191606433347469,5.180366102641923,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:16,5.178340097765185,5.239981780704777,5.314981780704777,0,0,,5.193160072779644,5.1744138005045395,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:17,5.156244017306736,5.227884774923102,5.302884774923102,0,0,,5.194660591556033,5.168627809502384,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:18,5.134586667687714,5.214312038136081,5.289312038136081,0,0,,5.19611009680209,5.163078364176041,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:19,5.121225319396051,5.199435074217304,5.274435074217304,0,0,,5.197510760325634,5.1578338366528955,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:20,5.129800513075775,5.186671995252135,5.261671995252136,0,0,,5.198864790757153,5.1529599693343044,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:21,5.148825477658231,5.176760666743245,5.2517606667432455,0,0,,5.200174406177761,5.148519109861742,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:22,5.157001825120292,5.1686281923651265,5.243628192365127,0,0,,5.201441807467726,5.144569458972361,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:23,5.161867748975763,5.161173756557032,5.236173756557032,0,0,,5.20266915259354,5.141164340474764,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:24,5.165018634095289,5.1554822210310025,5.230482221031003,0,0,,5.203858532036649,5.138351501592282,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:25,5.159115710073898,5.151202601115494,5.226202601115494,0,0,,5.205011945553542,5.1361724516685126,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:26,5.149742823958852,5.14834287373486,5.22334287373486,0,0,,5.206131280445072,5.13466184772632,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:27,5.140808668683234,5.14679933887251,5.22179933887251,0,0,,5.207218291502093,5.133846936401399,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:28,5.129282012992815,5.14626887340302,5.22126887340302,0,0,,5.208274582783539,5.133747063026369,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:29,5.115481933861725,5.1456945348495875,5.220694534849588,0,0,,5.209301591371021,5.134373259810724,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:30,5.100365662212352,5.142751049763245,5.217751049763245,0,0,,5.21030057322995,5.135727925882802,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:31,5.088719352656636,5.136740437263086,5.211740437263086,0,0,,5.211272591290594,5.137804612229215,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:32,5.084611236614721,5.129501378412529,5.204501378412529,0,0,,5.2122185058427535,5.14058792412863,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:33,5.088519929547805,5.122166596469732,5.1971665964697324,0,0,,5.213138967314867,5.144053552426737,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:34,5.093425738025042,5.115007306862708,5.190007306862708,0,0,,5.21403441148238,5.148168442936619,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:35,5.094781815165091,5.108573917371827,5.183573917371827,0,0,,5.214905057121864,5.152891110509243,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:36,5.092388737859122,5.102838508761854,5.177838508761854,0,0,,5.215750906097758,5.1581721011309565,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:37,5.090554045257878,5.0978130464193185,5.172813046419319,0,0,,5.216571745838615,5.163954601970467,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:38,5.087044198542457,5.093589264974283,5.168589264974283,0,0,,5.217367154129896,5.170175195688346,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:39,5.076674196883257,5.089708491276436,5.1647084912764365,0,0,,5.21813650612042,5.176764751470692,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:40,5.066663156819952,5.086338240737196,5.161338240737196,0,1,,5.218878983409309,5.183649441014613,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:41,5.087283506273054,5.086194656098838,5.161194656098838,0,0,,5.219593585049052,5.19075186292114,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:42,5.181291559775881,5.095862688414954,5.170862688414954,0,0,,5.220279140267974,5.19799225354663,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:43,5.267043496573113,5.113715045117485,5.188715045117485,0,0,,5.220934322682748,5.2052897565160405,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:44,5.321924736123342,5.136564944927314,5.211564944927314,0,0,,5.2215576657417,5.2125637175945805,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:45,5.347371124810149,5.1618238758918205,5.236823875891821,0,0,,5.222147579117911,5.2197349677997975,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:46,5.350242817577312,5.187609283863639,5.26260928386364,1,0,6.0,5.222702365762422,5.226727056787361,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:47,5.338157777182166,5.212369657056068,5.287369657056068,0,0,,5.223220239333778,5.233467401058801,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:48,5.327508583170603,5.236416095518883,5.311416095518883,0,0,,5.223699341738136,5.2398883167515535,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:49,5.327827660144733,5.2615314418450305,5.336531441845031,0,0,,5.2241377605394215,5.245927913444266,48.7510416,9.2892862,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:50,5.32619239065232,5.287484365228268,5.362484365228268,0,0,,5.224533546026918,5.251530832376798,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:51,5.317776735459662,5.310533688146927,5.385533688146928,0,0,,5.224884727755454,5.256648819017518,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:52,5.310358195811157,5.323440351750456,5.398440351750456,0,0,,5.225189330399805,5.261241125752936,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:53,5.309121772536407,5.327648179346785,5.4026481793467855,0,0,,5.225445388790184,5.26527474563378,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:54,5.312472080764764,5.326702913810928,5.4017029138109285,0,0,,5.225650962019666,5.2687244826333215,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:55,5.3086830416969795,5.322834105499611,5.397834105499611,0,0,,5.225804146537146,5.271572867782882,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:56,5.294165039374098,5.317226327679289,5.392226327679289,0,0,,5.225903088161143,5.273809933910585,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:57,5.277812344449975,5.31119178440607,5.38619178440607,0,0,,5.225945992970593,5.275432864622013,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:58,5.259864264655206,5.30442735255453,5.37942735255453,0,0,,5.225931137048777,5.2764455356425355,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:07:59,5.246662454850608,5.296310832025118,5.371310832025118,0,0,,5.225856875074901,5.276857968549221,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:08:00,5.236292453191408,5.287320838279027,5.362320838279027,0,0,,5.225721647773709,5.2766857180285385,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:08:01,5.240639876963919,5.2796071524294526,5.354607152429453,0,0,,5.225523988245975,5.275949213945021,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:08:02,5.252605263493765,5.2738318591977125,5.348831859197713,0,0,,5.225262527211819,5.274673078709908,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:08:03,5.255437071639162,5.268463389107988,5.343463389107988,0,0,,5.224935997205185,5.272885438911801,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:08:04,5.247220839555334,5.261938264987045,5.336938264987046,0,0,,5.224543235762748,5.270617248280785,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:08:05,5.2405202230986205,5.25512198312721,5.33012198312721,0,0,,5.224083187655427,5.267901637179987,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:08:06,5.242394800321629,5.2499449592219625,5.324944959221963,0,0,,5.223554906216159,5.264773302152961,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:08:07,5.227836913376983,5.244947416114663,5.319947416114664,0,0,,5.222957553823352,5.261267947560726,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:08:08,5.184041086260626,5.237365098275205,5.3123650982752055,0,0,,5.222290401604808,5.257421789855512,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:08:09,5.166574134344169,5.229356266224562,5.304356266224562,0,0,,5.2215528284310615,5.253271133371418,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:08:10,5.190305484295031,5.224757569334924,5.299757569334925,0,0,,5.220744319268815,5.2488520244021535,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:08:11,5.126370435603885,5.21333062519892,5.28833062519892,0,0,,5.21986446296335,5.244199987466921,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:08:12,5.177542405329862,5.20582433938253,5.28082433938253,0,0,,5.2189129495126325,5.239349843890897,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:08:13,5.171001327360212,5.1973807649546355,5.272380764954636,0,1,,5.217889566885954,5.234335608296116,48.7527091,9.2907604,12,Neckarhalde,Peter,5031975,female
